duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label,difficulty
251,tcp,telnet,SF,3692,3839,0,0,0,4,0,1,2,0,0,1,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,4,4,1,0,0.31,0,0,0,0.31,0.31,buffer_overflow,1
257,tcp,telnet,SF,5672,10431,0,0,0,2,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,3,1,0,0.95,0,0,0,0.95,0.95,buffer_overflow,3
229,tcp,telnet,SF,2993,6356,0,0,0,4,0,1,2,1,0,0,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,9,9,1,0,0.63,0,0,0,0.63,0.63,buffer_overflow,4
223,tcp,telnet,SF,5135,12910,0,0,0,1,0,1,3,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0.67,0,0,0,0.67,0.67,buffer_overflow,2
241,tcp,telnet,SF,3551,14539,0,0,0,2,0,1,1,1,0,1,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,4,4,1,0,0.87,0,0,0,0.87,0.87,buffer_overflow,1
168,tcp,telnet,SF,3512,2928,0,0,0,4,0,1,2,0,0,1,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,5,5,1,0,0.29,0,0,0,0.29,0.29,buffer_overflow,2
259,tcp,telnet,SF,5293,12696,0,0,0,3,0,1,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,7,7,1,0,0.67,0,0,0,0.67,0.67,buffer_overflow,1
271,tcp,telnet,SF,5431,2489,0,0,0,4,0,1,2,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,6,6,1,0,0.82,0,0,0,0.82,0.82,buffer_overflow,4
158,tcp,telnet,SF,3904,12812,0,0,0,3,0,1,1,1,0,1,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,3,3,1,0,0.37,0,0,0,0.37,0.37,buffer_overflow,3
277,tcp,telnet,SF,3787,8155,0,0,0,1,0,1,3,1,0,0,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,6,6,1,0,0.39,0,0,0,0.39,0.39,buffer_overflow,1
181,tcp,telnet,SF,5403,3036,0,0,0,1,0,1,2,1,0,0,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,9,9,1,0,0.81,0,0,0,0.81,0.81,buffer_overflow,4
180,tcp,telnet,SF,5903,9235,0,0,0,1,0,1,3,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,9,9,1,0,0.17,0,0,0,0.17,0.17,buffer_overflow,2
273,tcp,telnet,SF,4812,9778,0,0,0,1,0,1,2,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,8,8,1,0,0.81,0,0,0,0.81,0.81,buffer_overflow,4
207,tcp,telnet,SF,3073,6427,0,0,0,3,0,1,3,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0.39,0,0,0,0.39,0.39,buffer_overflow,2
223,tcp,telnet,SF,1786,4397,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,8,8,1,0,0.65,0,0,0,0.65,0.65,buffer_overflow,3
271,tcp,telnet,SF,2442,15855,0,0,0,3,0,1,3,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,7,7,1,0,0.12,0,0,0,0.12,0.12,buffer_overflow,2
173,tcp,telnet,SF,1259,6260,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,6,6,1,0,0.23,0,0,0,0.23,0.23,buffer_overflow,1
270,tcp,telnet,SF,1331,6992,0,0,0,4,0,1,2,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,8,8,1,0,0.31,0,0,0,0.31,0.31,buffer_overflow,3
297,tcp,telnet,SF,3020,15354,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,9,9,1,0,0.28,0,0,0,0.28,0.28,buffer_overflow,4
278,tcp,telnet,SF,4467,11395,0,0,0,3,0,1,1,1,0,0,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,1,1,1,0,0.05,0,0,0,0.05,0.05,buffer_overflow,2
225,tcp,telnet,SF,2068,9220,0,0,0,1,0,1,3,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0.12,0,0,0,0.12,0.12,buffer_overflow,4
257,tcp,telnet,SF,2058,9743,0,0,0,4,0,1,2,1,0,0,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,5,5,1,0,0.98,0,0,0,0.98,0.98,buffer_overflow,4
203,tcp,telnet,SF,2404,7205,0,0,0,4,0,1,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,6,6,1,0,0.63,0,0,0,0.63,0.63,buffer_overflow,3
176,tcp,telnet,SF,5377,9654,0,0,0,4,0,1,0,1,0,1,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,5,5,1,0,0.78,0,0,0,0.78,0.78,buffer_overflow,3
281,tcp,telnet,SF,2136,8357,0,0,0,4,0,1,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,9,9,1,0,0.43,0,0,0,0.43,0.43,buffer_overflow,3
207,tcp,telnet,SF,1368,6661,0,0,0,4,0,1,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,9,9,1,0,0.57,0,0,0,0.57,0.57,buffer_overflow,1
249,tcp,telnet,SF,3511,4735,0,0,0,1,0,1,3,1,0,0,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,7,7,1,0,0.64,0,0,0,0.64,0.64,buffer_overflow,3
262,tcp,telnet,SF,5035,3904,0,0,0,3,0,1,0,1,0,1,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,2,2,1,0,0.19,0,0,0,0.19,0.19,buffer_overflow,3
175,tcp,telnet,SF,4733,12822,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,7,7,1,0,0.4,0,0,0,0.4,0.4,buffer_overflow,4
265,tcp,telnet,SF,3591,6998,0,0,0,3,0,1,3,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0.72,0,0,0,0.72,0.72,buffer_overflow,4
174,tcp,telnet,SF,3881,15964,0,0,0,3,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,5,5,1,0,0.27,0,0,0,0.27,0.27,buffer_overflow,1
282,tcp,telnet,SF,2738,10476,0,0,0,2,0,1,3,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,8,8,1,0,0.28,0,0,0,0.28,0.28,buffer_overflow,3
295,tcp,telnet,SF,2035,9340,0,0,0,2,0,1,3,0,0,1,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,7,7,1,0,0.27,0,0,0,0.27,0.27,buffer_overflow,2
197,tcp,telnet,SF,2503,6368,0,0,0,2,0,1,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,4,4,1,0,0.3,0,0,0,0.3,0.3,buffer_overflow,2
260,tcp,telnet,SF,5408,14794,0,0,0,4,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,4,4,1,0,0.1,0,0,0,0.1,0.1,buffer_overflow,3
265,tcp,telnet,SF,5117,5626,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,9,9,1,0,0.39,0,0,0,0.39,0.39,buffer_overflow,3
215,tcp,telnet,SF,2038,13142,0,0,0,1,0,1,2,1,0,1,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,1,1,1,0,0.32,0,0,0,0.32,0.32,buffer_overflow,3
157,tcp,telnet,SF,1668,4425,0,0,0,4,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,9,9,1,0,0.87,0,0,0,0.87,0.87,buffer_overflow,3
176,tcp,telnet,SF,2215,6442,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,9,9,1,0,0.13,0,0,0,0.13,0.13,buffer_overflow,1
265,tcp,telnet,SF,4715,3786,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,4,4,1,0,0.3,0,0,0,0.3,0.3,buffer_overflow,1
297,tcp,telnet,SF,5065,8823,0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,6,6,1,0,0.93,0,0,0,0.93,0.93,buffer_overflow,3
226,tcp,telnet,SF,2651,14028,0,0,0,2,0,1,1,1,0,1,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,3,3,1,0,0.07,0,0,0,0.07,0.07,buffer_overflow,1
256,tcp,telnet,SF,2924,10070,0,0,0,2,0,1,2,1,0,1,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,9,9,1,0,0.44,0,0,0,0.44,0.44,buffer_overflow,1
238,tcp,telnet,SF,1634,12132,0,0,0,4,0,1,3,1,0,1,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,8,8,1,0,0.49,0,0,0,0.49,0.49,buffer_overflow,3
240,tcp,telnet,SF,2057,12712,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,1,1,1,0,0.09,0,0,0,0.09,0.09,buffer_overflow,1
160,tcp,telnet,SF,1369,7387,0,0,0,3,0,1,1,1,0,0,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,5,5,1,0,0.19,0,0,0,0.19,0.19,buffer_overflow,1
237,tcp,telnet,SF,1779,9521,0,0,0,3,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,5,5,1,0,0.57,0,0,0,0.57,0.57,buffer_overflow,2
162,tcp,telnet,SF,4502,10420,0,0,0,3,0,1,3,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,3,3,1,0,0.16,0,0,0,0.16,0.16,buffer_overflow,4
202,tcp,telnet,SF,4483,2278,0,0,0,4,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,9,9,1,0,0.87,0,0,0,0.87,0.87,buffer_overflow,3
199,tcp,telnet,SF,3123,7016,0,0,0,1,0,1,2,1,0,0,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,8,8,1,0,0.38,0,0,0,0.38,0.38,buffer_overflow,4
281,tcp,telnet,SF,5820,8814,0,0,0,4,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,4,4,1,0,0.34,0,0,0,0.34,0.34,buffer_overflow,4
227,tcp,telnet,SF,5260,3119,0,0,0,1,0,1,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,3,1,0,0.71,0,0,0,0.71,0.71,buffer_overflow,1
208,tcp,telnet,SF,2910,12814,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,8,8,1,0,0.72,0,0,0,0.72,0.72,buffer_overflow,2
162,tcp,telnet,SF,2152,8729,0,0,0,1,0,1,2,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,6,6,1,0,0.36,0,0,0,0.36,0.36,buffer_overflow,2
276,tcp,telnet,SF,1110,12600,0,0,0,2,0,1,2,1,0,1,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,5,5,1,0,0.63,0,0,0,0.63,0.63,buffer_overflow,3
292,tcp,telnet,SF,1161,8007,0,0,0,1,0,1,2,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0.35,0,0,0,0.35,0.35,buffer_overflow,3
285,tcp,telnet,SF,3824,9289,0,0,0,3,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,3,1,0,0.91,0,0,0,0.91,0.91,buffer_overflow,1
190,tcp,telnet,SF,1753,6792,0,0,0,3,0,1,3,1,0,0,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,9,9,1,0,0.2,0,0,0,0.2,0.2,buffer_overflow,4
167,tcp,telnet,SF,4082,9474,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,2,1,0,0.07,0,0,0,0.07,0.07,buffer_overflow,4
167,tcp,telnet,SF,2733,3245,0,0,0,3,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,6,6,1,0,0.49,0,0,0,0.49,0.49,buffer_overflow,1
270,tcp,telnet,SF,5858,6746,0,0,0,3,0,1,3,1,0,0,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,9,9,1,0,0.55,0,0,0,0.55,0.55,buffer_overflow,3
167,tcp,telnet,SF,5632,8117,0,0,0,2,0,1,2,1,0,1,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,7,7,1,0,0.5,0,0,0,0.5,0.5,buffer_overflow,1
200,tcp,telnet,SF,5362,3433,0,0,0,4,0,1,3,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,6,6,1,0,0.43,0,0,0,0.43,0.43,buffer_overflow,4
213,tcp,telnet,SF,3735,12067,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,2,1,0,0.25,0,0,0,0.25,0.25,buffer_overflow,2
195,tcp,telnet,SF,2664,7186,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,4,4,1,0,0.92,0,0,0,0.92,0.92,buffer_overflow,2
182,tcp,telnet,SF,1608,7991,0,0,0,4,0,1,3,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,8,8,1,0,0.91,0,0,0,0.91,0.91,buffer_overflow,2
247,tcp,telnet,SF,5392,7154,0,0,0,3,0,1,0,1,0,0,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,5,5,1,0,0.6,0,0,0,0.6,0.6,buffer_overflow,3
173,tcp,telnet,SF,2191,4962,0,0,0,4,0,1,3,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,7,7,1,0,0.25,0,0,0,0.25,0.25,buffer_overflow,2
221,tcp,telnet,SF,1845,13284,0,0,0,3,0,1,2,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,9,9,1,0,0.05,0,0,0,0.05,0.05,buffer_overflow,4
295,tcp,telnet,SF,4354,4100,0,0,0,3,0,1,3,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,3,1,0,0.07,0,0,0,0.07,0.07,buffer_overflow,1
289,tcp,telnet,SF,2420,8890,0,0,0,3,0,1,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,6,6,1,0,0.3,0,0,0,0.3,0.3,buffer_overflow,2
235,tcp,telnet,SF,5688,10502,0,0,0,2,0,1,1,0,0,1,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,3,3,1,0,0.5,0,0,0,0.5,0.5,buffer_overflow,4
249,tcp,telnet,SF,1774,9891,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,9,9,1,0,0.47,0,0,0,0.47,0.47,buffer_overflow,3
292,tcp,telnet,SF,5992,2678,0,0,0,4,0,1,2,1,0,0,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,6,6,1,0,0.09,0,0,0,0.09,0.09,buffer_overflow,2
224,tcp,telnet,SF,3842,6655,0,0,0,2,0,1,2,1,0,1,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,6,6,1,0,0.08,0,0,0,0.08,0.08,buffer_overflow,1
166,tcp,telnet,SF,5515,15266,0,0,0,3,0,1,2,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,6,6,1,0,0.67,0,0,0,0.67,0.67,buffer_overflow,3
179,tcp,telnet,SF,3294,15191,0,0,0,3,0,1,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,3,1,0,0.53,0,0,0,0.53,0.53,buffer_overflow,2
271,tcp,telnet,SF,1673,6279,0,0,0,3,0,1,2,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,8,8,1,0,0.82,0,0,0,0.82,0.82,buffer_overflow,3
213,tcp,telnet,SF,5855,13022,0,0,0,1,0,1,3,0,0,1,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,7,7,1,0,0.43,0,0,0,0.43,0.43,buffer_overflow,1
245,tcp,telnet,SF,2056,6888,0,0,0,4,0,1,3,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,9,9,1,0,0.88,0,0,0,0.88,0.88,buffer_overflow,1
261,tcp,telnet,SF,2361,9045,0,0,0,1,0,1,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,3,1,0,0.96,0,0,0,0.96,0.96,buffer_overflow,2
216,tcp,telnet,SF,5024,11995,0,0,0,3,0,1,2,0,0,1,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,7,7,1,0,0.37,0,0,0,0.37,0.37,buffer_overflow,3
296,tcp,telnet,SF,3567,8060,0,0,0,2,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,5,5,1,0,0.4,0,0,0,0.4,0.4,buffer_overflow,4
198,tcp,telnet,SF,3217,13116,0,0,0,1,0,1,3,1,0,1,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,5,5,1,0,0.79,0,0,0,0.79,0.79,buffer_overflow,2
232,tcp,telnet,SF,3741,12146,0,0,0,2,0,1,1,1,0,1,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,3,3,1,0,0.04,0,0,0,0.04,0.04,buffer_overflow,2
232,tcp,telnet,SF,3741,12146,0,0,0,2,0,1,1,1,0,1,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,3,3,1,0,0.0379199444660866,0,0,0,0.0379199444660866,0.0379199444660866,buffer_overflow,2
