duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label,difficulty
0,tcp,imap4,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,419,1,0.58,0,0.04,1,0,0.28,1,1,1,0,0.85,0,0.7,0.7,0,0,imap,18
0,tcp,imap4,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128,1,0.58,0,0.04,1,0,0.37,8,8,1,0,0.85,0,0.64,0.64,0,0,imap,18
0,tcp,imap4,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,143,1,0.58,0,0.04,1,0,0.28,1,1,1,0,0.9,0,0.98,0.98,0,0,imap,18
0,tcp,imap4,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,440,1,0.58,0,0.04,1,0,0.28,8,8,1,0,0.9,0,0.83,0.83,0,0,imap,18
33,tcp,imap4,SF,1383,16915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0.0,1,0,0.0,1,1,1,0,0.0,0,0.71,0.71,0,0,imap,12
0,tcp,imap4,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,436,1,0.58,0,0.03,1,0,0.28,3,3,1,0,0.92,0,0.82,0.82,0,0,imap,18
31,tcp,imap4,SF,1208,36091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0.0,1,0,0.0,5,5,1,0,0.0,0,0.68,0.68,0,0,imap,12
30,tcp,imap4,SF,1499,14947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0.0,1,0,0.0,3,3,1,0,0.0,0,0.5,0.5,0,0,imap,12
37,tcp,imap4,SF,1478,28059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0.0,1,0,0.0,1,1,1,0,0.0,0,0.28,0.28,0,0,imap,12
0,tcp,imap4,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,189,1,0.58,0,0.04,1,0,0.37,5,5,1,0,0.98,0,0.85,0.85,0,0,imap,18
0,tcp,imap4,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,491,1,0.58,0,0.04,1,0,0.37,6,6,1,0,0.84,0,0.88,0.88,0,0,imap,18
0,tcp,imap4,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,164,1,0.78,0,0.04,1,0,0.28,1,1,1,0,0.82,0,0.63,0.63,0,0,imap,18
33,tcp,imap4,SF,1327,44490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0.0,1,0,0.0,4,4,1,0,0.0,0,0.31,0.31,0,0,imap,12
30,tcp,imap4,SF,1069,61772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0.0,1,0,0.0,1,1,1,0,0.0,0,0.14,0.14,0,0,imap,12
0,tcp,imap4,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,326,1,0.58,0,0.04,1,0,0.28,1,1,1,0,0.91,0,0.86,0.86,0,0,imap,18
36,tcp,imap4,SF,1139,18207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0.0,1,0,0.0,2,2,1,0,0.0,0,0.09,0.09,0,0,imap,12
37,tcp,imap4,SF,1295,60919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0.0,1,0,0.0,8,8,1,0,0.0,0,0.96,0.96,0,0,imap,12
32,tcp,imap4,SF,1032,51798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0.0,1,0,0.0,2,2,1,0,0.0,0,0.5,0.5,0,0,imap,12
0,tcp,imap4,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,408,1,0.78,0,0.04,1,0,0.28,6,6,1,0,0.82,0,0.61,0.61,0,0,imap,18
0,tcp,imap4,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,433,1,0.78,0,0.03,1,0,0.28,8,8,1,0,0.83,0,0.62,0.62,0,0,imap,18
37,tcp,imap4,SF,1491,56129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0.0,1,0,0.0,1,1,1,0,0.0,0,0.09,0.09,0,0,imap,12
0,tcp,imap4,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,190,1,0.78,0,0.03,1,0,0.37,1,1,1,0,0.79,0,0.56,0.56,0,0,imap,18
0,tcp,imap4,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,338,1,0.58,0,0.03,1,0,0.28,8,8,1,0,0.84,0,0.73,0.73,0,0,imap,18
0,tcp,imap4,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,392,1,0.58,0,0.03,1,0,0.37,1,1,1,0,0.81,0,0.75,0.75,0,0,imap,18
33,tcp,imap4,SF,1125,32897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0.0,1,0,0.0,8,8,1,0,0.0,0,0.38,0.38,0,0,imap,12
0,tcp,imap4,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,354,1,0.58,0,0.04,1,0,0.28,3,3,1,0,0.97,0,0.81,0.81,0,0,imap,18
0,tcp,imap4,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,490,1,0.58,0,0.03,1,0,0.28,5,5,1,0,0.84,0,0.92,0.92,0,0,imap,18
0,tcp,imap4,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,488,1,0.58,0,0.04,1,0,0.37,7,7,1,0,0.97,0,0.72,0.72,0,0,imap,18
38,tcp,imap4,SF,1399,45328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0.0,1,0,0.0,5,5,1,0,0.0,0,0.66,0.66,0,0,imap,12
0,tcp,imap4,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,346,1,0.58,0,0.04,1,0,0.37,4,4,1,0,0.85,0,0.96,0.96,0,0,imap,18
0,tcp,imap4,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,222,1,0.58,0,0.03,1,0,0.37,9,9,1,0,0.88,0,0.9,0.9,0,0,imap,18
0,tcp,imap4,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,495,1,0.58,0,0.03,1,0,0.28,4,4,1,0,0.8,0,0.6,0.6,0,0,imap,18
30,tcp,imap4,SF,1051,53816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0.0,1,0,0.0,5,5,1,0,0.0,0,0.31,0.31,0,0,imap,12
31,tcp,imap4,SF,1327,23152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0.0,1,0,0.0,6,6,1,0,0.0,0,0.05,0.05,0,0,imap,12
39,tcp,imap4,SF,1408,25652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0.0,1,0,0.0,3,3,1,0,0.0,0,0.51,0.51,0,0,imap,12
30,tcp,imap4,SF,1469,25664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0.0,1,0,0.0,2,2,1,0,0.0,0,0.57,0.57,0,0,imap,12
38,tcp,imap4,SF,1086,36653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0.0,1,0,0.0,9,9,1,0,0.0,0,0.57,0.57,0,0,imap,12
36,tcp,imap4,SF,1072,56784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0.0,1,0,0.0,2,2,1,0,0.0,0,0.53,0.53,0,0,imap,12
0,tcp,imap4,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,488,1,0.78,0,0.04,1,0,0.28,8,8,1,0,0.91,0,0.56,0.56,0,0,imap,18
0,tcp,imap4,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,389,1,0.78,0,0.03,1,0,0.37,5,5,1,0,0.98,0,0.71,0.71,0,0,imap,18
38,tcp,imap4,SF,1353,54673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0.0,1,0,0.0,7,7,1,0,0.0,0,0.01,0.01,0,0,imap,12
0,tcp,imap4,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,168,1,0.78,0,0.03,1,0,0.28,7,7,1,0,0.95,0,0.74,0.74,0,0,imap,18
0,tcp,imap4,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,252,1,0.78,0,0.04,1,0,0.28,1,1,1,0,0.8,0,0.79,0.79,0,0,imap,18
0,tcp,imap4,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,436,1,0.78,0,0.04,1,0,0.37,9,9,1,0,1.0,0,0.55,0.55,0,0,imap,18
0,tcp,imap4,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,488,1,0.58,0,0.04,1,0,0.28,5,5,1,0,0.84,0,0.93,0.93,0,0,imap,18
30,tcp,imap4,SF,1023,16649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0.0,1,0,0.0,4,4,1,0,0.0,0,0.47,0.47,0,0,imap,12
34,tcp,imap4,SF,1270,47023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0.0,1,0,0.0,5,5,1,0,0.0,0,0.87,0.87,0,0,imap,12
38,tcp,imap4,SF,1145,22257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0.0,1,0,0.0,2,2,1,0,0.0,0,0.48,0.48,0,0,imap,12
33,tcp,imap4,SF,1080,35146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0.0,1,0,0.0,4,4,1,0,0.0,0,0.62,0.62,0,0,imap,12
0,tcp,imap4,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,232,1,0.78,0,0.04,1,0,0.37,1,1,1,0,0.76,0,0.91,0.91,0,0,imap,18
0,tcp,imap4,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,312,1,0.58,0,0.03,1,0,0.37,8,8,1,0,0.98,0,0.82,0.82,0,0,imap,18
0,tcp,imap4,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,107,1,0.58,0,0.04,1,0,0.28,6,6,1,0,0.85,0,0.51,0.51,0,0,imap,18
35,tcp,imap4,SF,1195,49183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0.0,1,0,0.0,7,7,1,0,0.0,0,0.92,0.92,0,0,imap,12
35,tcp,imap4,SF,1107,52357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0.0,1,0,0.0,1,1,1,0,0.0,0,0.25,0.25,0,0,imap,12
0,tcp,imap4,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,424,1,0.58,0,0.04,1,0,0.37,7,7,1,0,0.8,0,0.72,0.72,0,0,imap,18
0,tcp,imap4,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,313,1,0.58,0,0.04,1,0,0.37,8,8,1,0,0.91,0,0.9,0.9,0,0,imap,18
35,tcp,imap4,SF,1214,31153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0.0,1,0,0.0,9,9,1,0,0.0,0,0.98,0.98,0,0,imap,12
35,tcp,imap4,SF,1453,64286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0.0,1,0,0.0,9,9,1,0,0.0,0,0.46,0.46,0,0,imap,12
0,tcp,imap4,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,163,1,0.78,0,0.04,1,0,0.28,4,4,1,0,0.89,0,0.81,0.81,0,0,imap,18
30,tcp,imap4,SF,1420,48041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0.0,1,0,0.0,4,4,1,0,0.0,0,0.78,0.78,0,0,imap,12
34,tcp,imap4,SF,1208,61817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0.0,1,0,0.0,4,4,1,0,0.0,0,0.38,0.38,0,0,imap,12
34,tcp,imap4,SF,1441,35246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0.0,1,0,0.0,5,5,1,0,0.0,0,0.83,0.83,0,0,imap,12
0,tcp,imap4,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,147,1,0.78,0,0.04,1,0,0.37,9,9,1,0,0.78,0,0.69,0.69,0,0,imap,18
36,tcp,imap4,SF,1385,28414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0.0,1,0,0.0,9,9,1,0,0.0,0,0.86,0.86,0,0,imap,12
38,tcp,imap4,SF,1326,19140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0.0,1,0,0.0,3,3,1,0,0.0,0,0.16,0.16,0,0,imap,12
39,tcp,imap4,SF,1466,52327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0.0,1,0,0.0,4,4,1,0,0.0,0,0.78,0.78,0,0,imap,12
0,tcp,imap4,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,303,1,0.58,0,0.03,1,0,0.28,3,3,1,0,0.9,0,0.71,0.71,0,0,imap,18
0,tcp,imap4,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,303,1,0.58,0,0.03,1,0,0.28,3,3,1,0,0.9003330962334025,0,0.7066625094968975,0.7066625094968975,0,0,imap,18
