duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label,difficulty
0,icmp,eco_i,SF,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0.4,0.6,0,255,199,0.65,0.35,0.43,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0.38,0.62,0,2,1,0.63,0.37,0.57,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0.25,0.75,0,255,198,0.88,0.12,0.33,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1.0,0.0,0,255,54,0.72,0.28,0.11,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.5,0.5,0,2,1,0.47,0.53,0.8,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0.75,0.25,0,255,22,0.36,0.64,0.89,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0.2,0.8,0,2,1,0.13,0.87,0.85,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0.4,0.6,0,255,66,0.53,0.47,0.99,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0.38,0.62,0,255,239,0.55,0.45,0.51,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0.14,0.86,0,2,1,0.75,0.25,0.98,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0.14,0.86,0,2,1,0.23,0.77,0.81,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.0,0,2,1,0.35,0.65,0.2,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1.5,-0.5,0,2,1,0.06,0.94,0.93,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0.75,0.25,0,2,1,0.86,0.14,0.88,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0.67,0.33,0,255,31,0.07,0.93,0.01,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2.0,-1.0,0,2,1,0.07,0.93,0.91,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0.38,0.62,0,255,42,0.89,0.11,0.13,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,0.5,0,2,1,0.45,0.55,0.61,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0.11,0.89,0,2,1,0.92,0.08,0.66,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0.67,0.33,0,255,90,0.94,0.06,0.39,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0.5,0.5,0,2,1,0.99,0.01,0.78,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0.25,0.75,0,2,1,0.79,0.21,0.92,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0.14,0.86,0,255,101,0.11,0.89,0.45,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0.25,0.75,0,2,1,0.54,0.46,0.12,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1.0,0.0,0,2,1,0.08,0.92,0.05,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0.38,0.62,0,2,1,0.87,0.13,0.12,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0.33,0.67,0,2,1,0.32,0.68,0.82,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0.12,0.88,0,255,245,0.41,0.59,0.55,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0.38,0.62,0,255,166,0.75,0.25,0.43,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0.17,0.83,0,255,79,0.48,0.52,0.11,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0.6,0.4,0,255,47,0.66,0.34,0.08,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2.0,-1.0,0,2,1,0.0,1.0,0.56,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0.4,0.6,0,2,1,0.77,0.23,0.74,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0.43,0.57,0,255,46,0.77,0.23,0.77,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0.5,0.5,0,255,135,0.64,0.36,0.31,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0.5,0.5,0,255,206,0.56,0.44,0.79,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3.0,-2.0,0,255,246,0.16,0.84,0.37,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0.29,0.71,0,255,75,0.99,0.01,0.84,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0.29,0.71,0,255,74,0.25,0.75,0.49,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1.0,0.0,0,255,48,0.98,0.02,0.4,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0.2,0.8,0,255,227,0.72,0.28,0.38,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0.22,0.78,0,255,25,0.36,0.64,0.84,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0.75,0.25,0,2,1,0.68,0.32,0.46,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1.0,0.0,0,2,1,0.0,1.0,0.72,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1.5,-0.5,0,2,1,0.62,0.38,0.88,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0.33,0.67,0,2,1,0.95,0.05,0.53,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1.0,0.0,0,2,1,0.32,0.68,0.26,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0.25,0.75,0,2,1,0.45,0.55,0.71,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0.33,0.67,0,255,185,0.65,0.35,0.34,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0.25,0.75,0,255,30,0.77,0.23,0.27,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0.22,0.78,0,255,108,0.53,0.47,0.4,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0.25,0.75,0,2,1,0.96,0.04,0.76,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0.33,0.67,0,2,1,0.05,0.95,0.31,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.0,0,2,1,0.22,0.78,0.34,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,0.5,0,2,1,0.54,0.46,0.41,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.5,0.5,0,2,1,0.44,0.56,0.47,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0.2,0.8,0,2,1,0.02,0.98,0.98,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0.2,0.8,0,255,11,0.74,0.26,0.19,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.0,0,255,89,0.42,0.58,0.76,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3.0,-2.0,0,255,62,1.0,0.0,0.89,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0.4,0.6,0,255,31,0.81,0.19,0.01,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0.25,0.75,0,255,48,0.5,0.5,0.41,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1.0,0.0,0,2,1,0.82,0.18,0.83,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0.5,0.5,0,255,105,0.51,0.49,0.92,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,0.5,0,255,9,0.06,0.94,0.1,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.5,0.5,0,2,1,0.01,0.99,0.41,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1.0,0.0,0,2,1,0.07,0.93,0.74,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0.33,0.67,0,2,1,0.54,0.46,0.05,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0.75,0.25,0,255,196,0.92,0.08,0.69,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0.6,0.4,0,255,172,0.57,0.43,0.11,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0.33,0.67,0,255,143,0.28,0.72,0.99,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0.5,0.5,0,255,155,0.08,0.92,0.34,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0.38,0.62,0,255,165,0.15,0.85,0.71,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.5,0.5,0,255,158,0.03,0.97,0.41,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1.0,0.0,0,255,157,0.36,0.64,0.48,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0.14,0.86,0,255,145,0.25,0.75,0.42,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0.2,0.8,0,255,44,0.88,0.12,0.74,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2.0,-1.0,0,2,1,0.54,0.46,0.41,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.0,0,2,1,0.9,0.1,0.4,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0.17,0.83,0,2,1,0.05,0.95,0.65,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0.2,0.8,0,255,150,0.36,0.64,0.47,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0.25,0.75,0,255,155,0.71,0.29,0.86,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0.38,0.62,0,255,129,0.12,0.88,0.46,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0.14,0.86,0,255,250,0.42,0.58,0.36,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.5,0.5,0,255,70,0.61,0.39,0.74,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0.38,0.62,0,255,72,0.12,0.88,0.98,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0.11,0.89,0,255,204,0.84,0.16,0.54,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0.38,0.62,0,2,1,0.78,0.22,0.23,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0.29,0.71,0,2,1,0.7,0.3,0.47,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0.12,0.88,0,2,1,0.08,0.92,0.55,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,0.5,0,255,157,0.33,0.67,0.44,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0.22,0.78,0,255,153,0.84,0.16,0.38,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3.0,-2.0,0,255,240,0.37,0.63,0.32,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0.75,0.25,0,255,77,0.57,0.43,0.78,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0.38,0.62,0,255,226,0.94,0.06,0.7,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3.0,-2.0,0,255,93,0.44,0.56,0.9,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0.5,0.5,0,2,1,0.4,0.6,0.21,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.0,0,255,145,0.76,0.24,0.67,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.5,0.5,0,255,119,0.41,0.59,0.31,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0.22,0.78,0,255,70,0.27,0.73,0.53,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0.4,0.6,0,255,71,0.35,0.65,0.45,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0.25,0.75,0,2,1,0.4,0.6,0.42,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0.4,0.6,0,2,1,0.27,0.73,0.87,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0.67,0.33,0,255,43,0.38,0.62,0.99,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0.25,0.75,0,255,44,0.3,0.7,0.33,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.5,0.5,0,255,230,0.32,0.68,0.5,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.0,0,255,124,0.35,0.65,0.04,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0.75,0.25,0,255,71,0.56,0.44,0.25,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0.38,0.62,0,255,93,0.41,0.59,0.98,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0.6,0.4,0,2,1,0.53,0.47,0.24,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0.5,0.5,0,2,1,0.1,0.9,0.27,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0.4,0.6,0,255,2,0.67,0.33,0.14,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0.4,0.6,0,2,1,0.1,0.9,0.1,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0.43,0.57,0,255,84,0.11,0.89,0.92,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0.2,0.8,0,255,141,0.93,0.07,0.03,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2.0,-1.0,0,255,101,0.6,0.4,0.25,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0.38,0.62,0,255,4,0.75,0.25,0.92,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0.22,0.78,0,255,58,0.08,0.92,0.97,0,0,0,0,0,normal,21
